district_id,district,Party,Votes,election_year,party_id,Total_valid_pr_votes,Vote_Share
17,दोलखा,चुरेभावर लोकतान्त्रिक पार्टी,34,2074,P100,79145,0.04295912565544254
17,दोलखा,लिवरल डेमोक्रेटीक पार्टी,28,2074,P115,79145,0.03537810348095268
17,दोलखा,देशभक्त समाज,27,2074,P15,79145,0.03411459978520437
17,दोलखा,राष्ट्रिय जनमुक्ति पार्टी,23,2074,P55,79145,0.029060585002211134
17,दोलखा,बहुजन शक्ति पार्टी,22,2074,P18,79145,0.02779708130646282
17,दोलखा,राष्ट्रिय जनता पार्टी नेपाल,19,2074,P29,79145,0.024006570219217892
17,दोलखा,नेपाः राष्ट्रिय पार्टी,17,2074,P105,79145,0.02147956282772127
17,दोलखा,नेपाल नौलो जनवादी पार्टी,12,2074,P103,79145,0.01516204434897972
17,दोलखा,राष्ट्रिय जनमोर्चा,11,2074,P12,79145,0.01389854065323141
17,दोलखा,ग्रीन पार्टी नेपाल,11,2074,P111,79145,0.01389854065323141
17,दोलखा,नेपाल संघीय समाजवादी पार्टी,10,2074,P104,79145,0.0126350369574831
17,दोलखा,नेपाल सुकुम्बासी पार्टी (लोकतान्त्रिक),9,2074,P21,79145,0.011371533261734791
17,दोलखा,नेपालवाद,8,2074,P102,79145,0.010108029565986481
17,दोलखा,नेपाल दर्शन,8,2074,P110,79145,0.010108029565986481
17,दोलखा,नेपाल जनता पार्टी,6,2074,P23,79145,0.00758102217448986
17,दोलखा,एकल चिन्ह सिपाही लिएका,4,2074,P107,79145,0.0050540147829932405
17,दोलखा,नेपाल दलित पार्टी,4,2074,P91,79145,0.0050540147829932405
17,दोलखा,संघीय खम्बुवान लोकतान्त्रिक पार्टी नेपाल,4,2074,P109,79145,0.0050540147829932405
17,दोलखा,नेपाल लोकतान्त्रिक जनता काँगे्रस,3,2074,P98,79145,0.00379051108724493
17,दोलखा,नेपाल युवा किसान पार्टी,3,2074,P108,79145,0.00379051108724493
17,दोलखा,"जनप्रजातान्त्रिक पार्टी, नेपाल",3,2074,P106,79145,0.00379051108724493
17,दोलखा,नेपाल समावेशी पार्टी,2,2074,P39,79145,0.0025270073914966202
17,दोलखा,"राष्ट्रिय यथार्थवादी पार्टी, नेपाल",2,2074,P27,79145,0.0025270073914966202
17,दोलखा,हाम्रो पार्टी,2,2074,P117,79145,0.0025270073914966202
17,दोलखा,संघीय लोकतान्त्रिक राष्ट्रिय मञ्च,1,2074,P34,79145,0.0012635036957483101
17,दोलखा,आमूल परिवर्तन मसिहा पार्टी नेपाल,1,2074,P59,79145,0.0012635036957483101
17,दोलखा,नेपाली कांगे्रस (बी.पी.),1,2074,P73,79145,0.0012635036957483101
17,दोलखा,युवा नेपाल पार्टी,1,2074,P116,79145,0.0012635036957483101
17,दोलखा,देशभक्त लोकतान्त्रिक पार्टी,1,2074,P112,79145,0.0012635036957483101
18,रामेछाप,नेपाल कम्युनिष्ट पार्टी (एमाले),26852,2074,P1,78677,34.129415203935075
18,रामेछाप,नेपाली काँग्रेस,26627,2074,P2,78677,33.84343581987112
18,रामेछाप,एकल चिन्ह गोलाकारभित्रको हसिया हथौडा लिएका,19437,2074,P3,78677,24.704805724671758
18,रामेछाप,राष्ट्रिय प्रजातन्त्र पार्टी (प्रजातान्त्रिक),1295,2074,P97,78677,1.6459702327236676
18,रामेछाप,राष्ट्रिय प्रजातन्त्र पार्टी,1204,2074,P5,78677,1.530307459613356
18,रामेछाप,एकल चिन्ह हसिया तारा लिएका,503,2074,P22,78677,0.6393228008185365
18,रामेछाप,विवेकशील साझा पार्टी,473,2074,P92,78677,0.6011922162766755
18,रामेछाप,"नयाँ शक्ति पार्टी, नेपाल",403,2074,P14,78677,0.5122208523456665
18,रामेछाप,"संघीय समाजवादी फोरम, नेपाल",316,2074,P6,78677,0.4016421571742695
18,रामेछाप,एकीकृत राष्ट्रिय प्रजातन्त्र पार्टी(राष्ट्रवादी),265,2074,P96,78677,0.3368201634531057
18,रामेछाप,"देशभक्त जनगणतान्त्रिक मोर्चा, नेपाल",251,2074,P113,78677,0.31902589066690396
18,रामेछाप,नेपाली जनता दल,195,2074,P58,78677,0.24784879952209665
18,रामेछाप,मंगोल नेशनल अर्गनाइजेसन,126,2074,P17,78677,0.1601484550758163
18,रामेछाप,राष्ट्रिय जनमोर्चा,109,2074,P12,78677,0.1385411238354284
18,रामेछाप,नेपाल मजदुर किसान पार्टी,88,2074,P11,78677,0.11184971465612568
18,रामेछाप,राष्ट्रिय जनता पार्टी नेपाल,66,2074,P29,78677,0.08388728599209426
18,रामेछाप,नेपाल दर्शन,63,2074,P110,78677,0.08007422753790815
18,रामेछाप,"राष्ट्रिय समाजवादी पार्टी, नेपाल",53,2074,P101,78677,0.06736403269062115
18,रामेछाप,राष्ट्रिय मुक्ति आन्दोलन नेपाल,42,2074,P74,78677,0.05338281835860544
18,रामेछाप,तामाङसालिङ लोकतान्त्रिक पार्टी ,41,2074,P99,78677,0.052111798873876736
18,रामेछाप,राष्ट्रिय जनमुक्ति पार्टी,28,2074,P55,78677,0.035588545572403624
18,रामेछाप,आमूल परिवर्तन मसिहा पार्टी नेपाल,23,2074,P59,78677,0.02923344814876012
18,रामेछाप,नेपाल सुकुम्बासी पार्टी (लोकतान्त्रिक),23,2074,P21,78677,0.02923344814876012
18,रामेछाप,लिवरल डेमोक्रेटीक पार्टी,20,2074,P115,78677,0.025420389694574018
18,रामेछाप,चुरेभावर लोकतान्त्रिक पार्टी,18,2074,P100,78677,0.022878350725116615
18,रामेछाप,जनशक्ति नेपाल,17,2074,P114,78677,0.021607331240387915
18,रामेछाप,नेपालवाद,17,2074,P102,78677,0.021607331240387915
18,रामेछाप,नेपाल संघीय समाजवादी पार्टी,12,2074,P104,78677,0.015252233816744409
18,रामेछाप,बहुजन शक्ति पार्टी,11,2074,P18,78677,0.01398121433201571
18,रामेछाप,नेपाल जनता पार्टी,10,2074,P23,78677,0.012710194847287009
18,रामेछाप,नेपाल समावेशी पार्टी,9,2074,P39,78677,0.011439175362558307
18,रामेछाप,नेपाल दलित पार्टी,9,2074,P91,78677,0.011439175362558307
18,रामेछाप,संघीय लोकतान्त्रिक राष्ट्रिय मञ्च(थरुहट),8,2074,P36,78677,0.010168155877829608
18,रामेछाप,ग्रीन पार्टी नेपाल,8,2074,P111,78677,0.010168155877829608
18,रामेछाप,संघीय लोकतान्त्रिक राष्ट्रिय मञ्च,7,2074,P34,78677,0.008897136393100906
18,रामेछाप,युवा नेपाल पार्टी,6,2074,P116,78677,0.007626116908372204
18,रामेछाप,"जनप्रजातान्त्रिक पार्टी, नेपाल",6,2074,P106,78677,0.007626116908372204
18,रामेछाप,नेपाल लोकतान्त्रिक जनता काँगे्रस,5,2074,P98,78677,0.0063550974236435045
18,रामेछाप,नेपाः राष्ट्रिय पार्टी,4,2074,P105,78677,0.005084077938914804
18,रामेछाप,नेपाल नौलो जनवादी पार्टी,4,2074,P103,78677,0.005084077938914804
18,रामेछाप,नेपाली कांगे्रस (बी.पी.),3,2074,P73,78677,0.003813058454186102
18,रामेछाप,"राष्ट्रिय यथार्थवादी पार्टी, नेपाल",3,2074,P27,78677,0.003813058454186102
18,रामेछाप,एकल चिन्ह सिपाही लिएका,3,2074,P107,78677,0.003813058454186102
18,रामेछाप,संघीय खम्बुवान लोकतान्त्रिक पार्टी नेपाल,3,2074,P109,78677,0.003813058454186102
18,रामेछाप,देशभक्त समाज,3,2074,P15,78677,0.003813058454186102
18,रामेछाप,हाम्रो पार्टी,3,2074,P117,78677,0.003813058454186102
18,रामेछाप,नेपाल युवा किसान पार्टी,2,2074,P108,78677,0.002542038969457402
18,रामेछाप,नेपाल कम्युनिष्ट पार्टी (माक्र्सवादी),2,2074,P33,78677,0.002542038969457402
18,रामेछाप,देशभक्त लोकतान्त्रिक पार्टी,1,2074,P112,78677,0.001271019484728701
19,सिन्धुली,नेपाल कम्युनिष्ट पार्टी (एमाले),37777,2074,P1,104470,36.1606202737628
19,सिन्धुली,नेपाली काँग्रेस,34489,2074,P2,104470,33.01330525509716
19,सिन्धुली,एकल चिन्ह गोलाकारभित्रको हसिया हथौडा लिएका,26194,2074,P3,104470,25.07322676366421
19,सिन्धुली,"नयाँ शक्ति पार्टी, नेपाल",1707,2074,P14,104470,1.6339619029386427
19,सिन्धुली,विवेकशील साझा पार्टी,909,2074,P92,104470,0.870106250598258
19,सिन्धुली,एकल चिन्ह हसिया तारा लिएका,596,2074,P22,104470,0.5704987077629942
19,सिन्धुली,राष्ट्रिय प्रजातन्त्र पार्टी,454,2074,P5,104470,0.43457451900067
19,सिन्धुली,राष्ट्रिय जनमुक्ति पार्टी,304,2074,P55,104470,0.2909926294630037
19,सिन्धुली,राष्ट्रिय प्रजातन्त्र पार्टी (प्रजातान्त्रिक),259,2074,P97,104470,0.24791806260170382
19,सिन्धुली,नेपाली जनता दल,245,2074,P58,104470,0.23451708624485498
19,सिन्धुली,"देशभक्त जनगणतान्त्रिक मोर्चा, नेपाल",213,2074,P113,104470,0.20388628314348617
19,सिन्धुली,"संघीय समाजवादी फोरम, नेपाल",161,2074,P6,104470,0.15411122810376185
19,सिन्धुली,तामाङसालिङ लोकतान्त्रिक पार्टी ,127,2074,P99,104470,0.12156599980855747
19,सिन्धुली,नेपाल कम्युनिष्ट पार्टी (माक्र्सवादी),109,2074,P33,104470,0.10433617306403753
19,सिन्धुली,राष्ट्रिय जनता पार्टी नेपाल,87,2074,P29,104470,0.08327749593184647
19,सिन्धुली,नेपाल मजदुर किसान पार्टी,87,2074,P11,104470,0.08327749593184647
19,सिन्धुली,राष्ट्रिय मुक्ति आन्दोलन नेपाल,81,2074,P74,104470,0.07753422035033981
19,सिन्धुली,आमूल परिवर्तन मसिहा पार्टी नेपाल,74,2074,P59,104470,0.07083373217191538
19,सिन्धुली,एकीकृत राष्ट्रिय प्रजातन्त्र पार्टी(राष्ट्रवादी),71,2074,P96,104470,0.06796209438116206
19,सिन्धुली,चुरेभावर लोकतान्त्रिक पार्टी,62,2074,P100,104470,0.05934718100890207
19,सिन्धुली,राष्ट्रिय जनमोर्चा,58,2074,P12,104470,0.055518330621230974
19,सिन्धुली,नेपाल लोकतान्त्रिक जनता काँगे्रस,41,2074,P98,104470,0.039245716473628796
19,सिन्धुली,नेपालवाद,35,2074,P102,104470,0.03350244089212214
19,सिन्धुली,संघीय लोकतान्त्रिक राष्ट्रिय मञ्च(थरुहट),32,2074,P36,104470,0.030630803101368814
19,सिन्धुली,नेपाल जनता पार्टी,32,2074,P23,104470,0.030630803101368814
19,सिन्धुली,नेपाल दर्शन,29,2074,P110,104470,0.027759165310615487
19,सिन्धुली,जनशक्ति नेपाल,28,2074,P114,104470,0.026801952713697712
19,सिन्धुली,"राष्ट्रिय समाजवादी पार्टी, नेपाल",24,2074,P101,104470,0.02297310232602661
19,सिन्धुली,नेपाल युवा किसान पार्टी,19,2074,P108,104470,0.01818703934143773
19,सिन्धुली,नेपाः राष्ट्रिय पार्टी,16,2074,P105,104470,0.015315401550684407
19,सिन्धुली,नेपाल समावेशी पार्टी,15,2074,P39,104470,0.01435818895376663
19,सिन्धुली,नेपाल सुकुम्बासी पार्टी (लोकतान्त्रिक),15,2074,P21,104470,0.01435818895376663
19,सिन्धुली,"राष्ट्रिय यथार्थवादी पार्टी, नेपाल",14,2074,P27,104470,0.013400976356848856
19,सिन्धुली,बहुजन शक्ति पार्टी,12,2074,P18,104470,0.011486551163013305
19,सिन्धुली,मंगोल नेशनल अर्गनाइजेसन,12,2074,P17,104470,0.011486551163013305
19,सिन्धुली,ग्रीन पार्टी नेपाल,10,2074,P111,104470,0.009572125969177754
19,सिन्धुली,नेपाल दलित पार्टी,9,2074,P91,104470,0.008614913372259978
19,सिन्धुली,नेपाली कांगे्रस (बी.पी.),8,2074,P73,104470,0.0076577007753422036
19,सिन्धुली,देशभक्त लोकतान्त्रिक पार्टी,8,2074,P112,104470,0.0076577007753422036
19,सिन्धुली,"जनप्रजातान्त्रिक पार्टी, नेपाल",7,2074,P106,104470,0.006700488178424428
19,सिन्धुली,नेपाल नौलो जनवादी पार्टी,6,2074,P103,104470,0.005743275581506653
19,सिन्धुली,युवा नेपाल पार्टी,6,2074,P116,104470,0.005743275581506653
19,सिन्धुली,हाम्रो पार्टी,6,2074,P117,104470,0.005743275581506653
19,सिन्धुली,लिवरल डेमोक्रेटीक पार्टी,5,2074,P115,104470,0.004786062984588877
19,सिन्धुली,नेपाल संघीय समाजवादी पार्टी,4,2074,P104,104470,0.0038288503876711018
19,सिन्धुली,एकल चिन्ह सिपाही लिएका,4,2074,P107,104470,0.0038288503876711018
19,सिन्धुली,देशभक्त समाज,4,2074,P15,104470,0.0038288503876711018
19,सिन्धुली,संघीय लोकतान्त्रिक राष्ट्रिय मञ्च,3,2074,P34,104470,0.0028716377907533263
19,सिन्धुली,संघीय खम्बुवान लोकतान्त्रिक पार्टी नेपाल,2,2074,P109,104470,0.0019144251938355509
20,धनुषा,नेपाली काँग्रेस,62199,2074,P2,241440,25.76167992047714
20,धनुषा,राष्ट्रिय जनता पार्टी नेपाल,52009,2074,P29,241440,21.541169648774023
20,धनुषा,"संघीय समाजवादी फोरम, नेपाल",51113,2074,P6,241440,21.170062955599736
20,धनुषा,नेपाल कम्युनिष्ट पार्टी (एमाले),38150,2074,P1,241440,15.801027170311466
20,धनुषा,एकल चिन्ह गोलाकारभित्रको हसिया हथौडा लिएका,27178,2074,P3,241440,11.256626905235255
20,धनुषा,राष्ट्रिय प्रजातन्त्र पार्टी,2308,2074,P5,241440,0.9559310801855533
20,धनुषा,राष्ट्रिय प्रजातन्त्र पार्टी (प्रजातान्त्रिक),1494,2074,P97,241440,0.6187872763419483
20,धनुषा,एकल चिन्ह हसिया तारा लिएका,1323,2074,P22,241440,0.547962226640159
20,धनुषा,नेपाल संघीय समाजवादी पार्टी,840,2074,P104,241440,0.34791252485089463
20,धनुषा,नेपाली जनता दल,759,2074,P58,241440,0.3143638170974155
20,धनुषा,जनशक्ति नेपाल,617,2074,P114,241440,0.2555500331345262
20,धनुषा,"नयाँ शक्ति पार्टी, नेपाल",572,2074,P14,241440,0.2369118621603711
20,धनुषा,एकीकृत राष्ट्रिय प्रजातन्त्र पार्टी(राष्ट्रवादी),371,2074,P96,241440,0.15366136514247847
20,धनुषा,विवेकशील साझा पार्टी,333,2074,P92,241440,0.1379224652087475
20,धनुषा,राष्ट्रिय जनमुक्ति पार्टी,323,2074,P55,241440,0.13378064943671306
20,धनुषा,बहुजन शक्ति पार्टी,302,2074,P18,241440,0.1250828363154407
20,धनुषा,"देशभक्त जनगणतान्त्रिक मोर्चा, नेपाल",166,2074,P113,241440,0.06875414181577204
20,धनुषा,नेपाल समावेशी पार्टी,153,2074,P39,241440,0.06336978131212724
20,धनुषा,"राष्ट्रिय यथार्थवादी पार्टी, नेपाल",140,2074,P27,241440,0.057985420808482444
20,धनुषा,नेपाल जनता पार्टी,125,2074,P23,241440,0.05177269715043075
20,धनुषा,नेपाल मजदुर किसान पार्टी,122,2074,P11,241440,0.05053015241882041
20,धनुषा,युवा नेपाल पार्टी,88,2074,P116,241440,0.03644797879390325
20,धनुषा,तामाङसालिङ लोकतान्त्रिक पार्टी ,69,2074,P99,241440,0.02857852882703777
20,धनुषा,नेपाल नौलो जनवादी पार्टी,59,2074,P103,241440,0.024436713055003313
20,धनुषा,राष्ट्रिय जनमोर्चा,54,2074,P12,241440,0.022365805168986085
20,धनुषा,नेपाल दर्शन,50,2074,P110,241440,0.020709078860172297
20,धनुषा,ग्रीन पार्टी नेपाल,45,2074,P111,241440,0.018638170974155068
20,धनुषा,चुरेभावर लोकतान्त्रिक पार्टी,44,2074,P100,241440,0.018223989396951624
20,धनुषा,राष्ट्रिय मुक्ति आन्दोलन नेपाल,39,2074,P74,241440,0.01615308151093439
20,धनुषा,नेपालवाद,32,2074,P102,241440,0.013253810470510271
20,धनुषा,नेपाल दलित पार्टी,31,2074,P91,241440,0.012839628893306825
20,धनुषा,नेपाः राष्ट्रिय पार्टी,29,2074,P105,241440,0.012011265738899933
20,धनुषा,संघीय लोकतान्त्रिक राष्ट्रिय मञ्च(थरुहट),26,2074,P36,241440,0.010768721007289596
20,धनुषा,मंगोल नेशनल अर्गनाइजेसन,24,2074,P17,241440,0.009940357852882704
20,धनुषा,नेपाल लोकतान्त्रिक जनता काँगे्रस,24,2074,P98,241440,0.009940357852882704
20,धनुषा,नेपाल युवा किसान पार्टी,24,2074,P108,241440,0.009940357852882704
20,धनुषा,आमूल परिवर्तन मसिहा पार्टी नेपाल,22,2074,P59,241440,0.009111994698475812
20,धनुषा,"राष्ट्रिय समाजवादी पार्टी, नेपाल",21,2074,P101,241440,0.008697813121272366
20,धनुषा,देशभक्त लोकतान्त्रिक पार्टी,21,2074,P112,241440,0.008697813121272366
20,धनुषा,नेपाल कम्युनिष्ट पार्टी (माक्र्सवादी),20,2074,P33,241440,0.00828363154406892
20,धनुषा,संघीय खम्बुवान लोकतान्त्रिक पार्टी नेपाल,19,2074,P109,241440,0.007869449966865474
20,धनुषा,नेपाल सुकुम्बासी पार्टी (लोकतान्त्रिक),18,2074,P21,241440,0.0074552683896620285
20,धनुषा,संघीय लोकतान्त्रिक राष्ट्रिय मञ्च,17,2074,P34,241440,0.007041086812458582
20,धनुषा,"जनप्रजातान्त्रिक पार्टी, नेपाल",14,2074,P106,241440,0.005798542080848244
20,धनुषा,देशभक्त समाज,14,2074,P15,241440,0.005798542080848244
20,धनुषा,एकल चिन्ह सिपाही लिएका,13,2074,P107,241440,0.005384360503644798
20,धनुषा,नेपाली कांगे्रस (बी.पी.),10,2074,P73,241440,0.00414181577203446
20,धनुषा,लिवरल डेमोक्रेटीक पार्टी,10,2074,P115,241440,0.00414181577203446
20,धनुषा,हाम्रो पार्टी,6,2074,P117,241440,0.002485089463220676
21,महोत्तरी,राष्ट्रिय जनता पार्टी नेपाल,60201,2074,P29,181821,33.11003679442969
21,महोत्तरी,नेपाली काँग्रेस,34020,2074,P2,181821,18.710709983995248
21,महोत्तरी,"संघीय समाजवादी फोरम, नेपाल",29551,2074,P6,181821,16.252798081629734
21,महोत्तरी,एकल चिन्ह गोलाकारभित्रको हसिया हथौडा लिएका,29273,2074,P3,181821,16.099900451543
21,महोत्तरी,नेपाल कम्युनिष्ट पार्टी (एमाले),13694,2074,P1,181821,7.531583260459462
21,महोत्तरी,नेपाल संघीय समाजवादी पार्टी,3916,2074,P104,181821,2.1537666166174425
21,महोत्तरी,बहुजन शक्ति पार्टी,2074,2074,P18,181821,1.140682319424049
21,महोत्तरी,राष्ट्रिय प्रजातन्त्र पार्टी,1477,2074,P5,181821,0.812337408770164
21,महोत्तरी,"नयाँ शक्ति पार्टी, नेपाल",1290,2074,P14,181821,0.7094890029204547
21,महोत्तरी,एकल चिन्ह हसिया तारा लिएका,1103,2074,P22,181821,0.6066405970707454
21,महोत्तरी,राष्ट्रिय जनमुक्ति पार्टी,985,2074,P55,181821,0.5417416030051535
21,महोत्तरी,जनशक्ति नेपाल,795,2074,P114,181821,0.4372432227300477
21,महोत्तरी,राष्ट्रिय प्रजातन्त्र पार्टी (प्रजातान्त्रिक),730,2074,P97,181821,0.40149377684645887
21,महोत्तरी,विवेकशील साझा पार्टी,727,2074,P92,181821,0.3998438024210625
21,महोत्तरी,"देशभक्त जनगणतान्त्रिक मोर्चा, नेपाल",442,2074,P113,181821,0.24309623200840388
21,महोत्तरी,नेपाली जनता दल,355,2074,P58,181821,0.19524697367190808
21,महोत्तरी,एकीकृत राष्ट्रिय प्रजातन्त्र पार्टी(राष्ट्रवादी),254,2074,P96,181821,0.13969783468356242
21,महोत्तरी,नेपाल मजदुर किसान पार्टी,142,2074,P11,181821,0.07809878946876324
21,महोत्तरी,नेपाल जनता पार्टी,95,2074,P23,181821,0.05224919013755287
21,महोत्तरी,चुरेभावर लोकतान्त्रिक पार्टी,81,2074,P100,181821,0.04454930948570297
21,महोत्तरी,संघीय लोकतान्त्रिक राष्ट्रिय मञ्च(थरुहट),78,2074,P36,181821,0.04289933506030656
21,महोत्तरी,राष्ट्रिय जनमोर्चा,68,2074,P12,181821,0.037399420308985215
21,महोत्तरी,राष्ट्रिय मुक्ति आन्दोलन नेपाल,59,2074,P74,181821,0.03244949703279599
21,महोत्तरी,ग्रीन पार्टी नेपाल,36,2074,P111,181821,0.019799693104756877
21,महोत्तरी,नेपालवाद,35,2074,P102,181821,0.019249701629624742
21,महोत्तरी,नेपाली कांगे्रस (बी.पी.),27,2074,P73,181821,0.014849769828567658
21,महोत्तरी,नेपाल दर्शन,27,2074,P110,181821,0.014849769828567658
21,महोत्तरी,नेपाल समावेशी पार्टी,26,2074,P39,181821,0.014299778353435523
21,महोत्तरी,नेपाः राष्ट्रिय पार्टी,24,2074,P105,181821,0.01319979540317125
21,महोत्तरी,युवा नेपाल पार्टी,24,2074,P116,181821,0.01319979540317125
21,महोत्तरी,देशभक्त लोकतान्त्रिक पार्टी,20,2074,P112,181821,0.01099982950264271
21,महोत्तरी,आमूल परिवर्तन मसिहा पार्टी नेपाल,19,2074,P59,181821,0.010449838027510573
21,महोत्तरी,"राष्ट्रिय समाजवादी पार्टी, नेपाल",17,2074,P101,181821,0.009349855077246304
21,महोत्तरी,नेपाल नौलो जनवादी पार्टी,17,2074,P103,181821,0.009349855077246304
21,महोत्तरी,तामाङसालिङ लोकतान्त्रिक पार्टी ,16,2074,P99,181821,0.008799863602114167
21,महोत्तरी,नेपाल कम्युनिष्ट पार्टी (माक्र्सवादी),16,2074,P33,181821,0.008799863602114167
21,महोत्तरी,नेपाल युवा किसान पार्टी,15,2074,P108,181821,0.008249872126982031
21,महोत्तरी,नेपाल लोकतान्त्रिक जनता काँगे्रस,12,2074,P98,181821,0.006599897701585625
21,महोत्तरी,"राष्ट्रिय यथार्थवादी पार्टी, नेपाल",11,2074,P27,181821,0.00604990622645349
21,महोत्तरी,संघीय लोकतान्त्रिक राष्ट्रिय मञ्च,9,2074,P34,181821,0.004949923276189219
21,महोत्तरी,मंगोल नेशनल अर्गनाइजेसन,9,2074,P17,181821,0.004949923276189219
21,महोत्तरी,"जनप्रजातान्त्रिक पार्टी, नेपाल",9,2074,P106,181821,0.004949923276189219
21,महोत्तरी,संघीय खम्बुवान लोकतान्त्रिक पार्टी नेपाल,9,2074,P109,181821,0.004949923276189219
21,महोत्तरी,एकल चिन्ह सिपाही लिएका,8,2074,P107,181821,0.004399931801057084
21,महोत्तरी,नेपाल सुकुम्बासी पार्टी (लोकतान्त्रिक),7,2074,P21,181821,0.0038499403259249485
21,महोत्तरी,लिवरल डेमोक्रेटीक पार्टी,7,2074,P115,181821,0.0038499403259249485
21,महोत्तरी,नेपाल दलित पार्टी,5,2074,P91,181821,0.0027499573756606774
21,महोत्तरी,देशभक्त समाज,5,2074,P15,181821,0.0027499573756606774
21,महोत्तरी,हाम्रो पार्टी,1,2074,P117,181821,0.0005499914751321355
22,सर्लाही,राष्ट्रिय जनता पार्टी नेपाल,72585,2074,P29,233440,31.093642906100065
22,सर्लाही,नेपाली काँग्रेस,62721,2074,P2,233440,26.868145990404386
22,सर्लाही,नेपाल कम्युनिष्ट पार्टी (एमाले),31091,2074,P1,233440,13.318625771076078
22,सर्लाही,एकल चिन्ह गोलाकारभित्रको हसिया हथौडा लिएका,29765,2074,P3,233440,12.750599725839617
22,सर्लाही,"संघीय समाजवादी फोरम, नेपाल",16656,2074,P6,233440,7.135023989033584
22,सर्लाही,नेपाल संघीय समाजवादी पार्टी,4363,2074,P104,233440,1.8690027416038382
22,सर्लाही,राष्ट्रिय प्रजातन्त्र पार्टी,2876,2074,P5,233440,1.2320082248115147
22,सर्लाही,संघीय लोकतान्त्रिक राष्ट्रिय मञ्च(थरुहट),1913,2074,P36,233440,0.8194825222755312
22,सर्लाही,राष्ट्रिय प्रजातन्त्र पार्टी (प्रजातान्त्रिक),1906,2074,P97,233440,0.8164838930774503
22,सर्लाही,"नयाँ शक्ति पार्टी, नेपाल",1598,2074,P14,233440,0.6845442083618917
22,सर्लाही,विवेकशील साझा पार्टी,1515,2074,P92,233440,0.648989033584647
22,सर्लाही,एकल चिन्ह हसिया तारा लिएका,1280,2074,P22,233440,0.5483207676490748
22,सर्लाही,जनशक्ति नेपाल,904,2074,P114,233440,0.387251542152159
22,सर्लाही,नेपाल जनता पार्टी,850,2074,P23,233440,0.36411925976696363
22,सर्लाही,नेपाली जनता दल,826,2074,P58,233440,0.3538382453735435
22,सर्लाही,बहुजन शक्ति पार्टी,557,2074,P18,233440,0.23860520904729265
22,सर्लाही,"देशभक्त जनगणतान्त्रिक मोर्चा, नेपाल",505,2074,P113,233440,0.216329677861549
22,सर्लाही,एकीकृत राष्ट्रिय प्रजातन्त्र पार्टी(राष्ट्रवादी),502,2074,P96,233440,0.21504455106237147
22,सर्लाही,राष्ट्रिय जनमुक्ति पार्टी,210,2074,P55,233440,0.08995887594242631
22,सर्लाही,राष्ट्रिय जनमोर्चा,194,2074,P12,233440,0.08310486634681288
22,सर्लाही,नेपाल मजदुर किसान पार्टी,178,2074,P11,233440,0.07625085675119946
22,सर्लाही,चुरेभावर लोकतान्त्रिक पार्टी,78,2074,P100,233440,0.03341329677861549
22,सर्लाही,नेपाः राष्ट्रिय पार्टी,52,2074,P105,233440,0.022275531185743658
22,सर्लाही,नेपाल लोकतान्त्रिक जनता काँगे्रस,41,2074,P98,233440,0.017563399588759424
22,सर्लाही,राष्ट्रिय मुक्ति आन्दोलन नेपाल,25,2074,P74,233440,0.01070938999314599
22,सर्लाही,ग्रीन पार्टी नेपाल,22,2074,P111,233440,0.009424263193968472
22,सर्लाही,नेपाल समावेशी पार्टी,22,2074,P39,233440,0.009424263193968472
22,सर्लाही,नेपाल दर्शन,20,2074,P110,233440,0.008567511994516793
22,सर्लाही,मंगोल नेशनल अर्गनाइजेसन,19,2074,P17,233440,0.008139136394790952
22,सर्लाही,तामाङसालिङ लोकतान्त्रिक पार्टी ,19,2074,P99,233440,0.008139136394790952
22,सर्लाही,नेपाली कांगे्रस (बी.पी.),18,2074,P73,233440,0.007710760795065113
22,सर्लाही,लिवरल डेमोक्रेटीक पार्टी,18,2074,P115,233440,0.007710760795065113
22,सर्लाही,"राष्ट्रिय यथार्थवादी पार्टी, नेपाल",14,2074,P27,233440,0.0059972583961617545
22,सर्लाही,नेपाल सुकुम्बासी पार्टी (लोकतान्त्रिक),11,2074,P21,233440,0.004712131596984236
22,सर्लाही,"राष्ट्रिय समाजवादी पार्टी, नेपाल",9,2074,P101,233440,0.0038553803975325566
22,सर्लाही,नेपाल नौलो जनवादी पार्टी,9,2074,P103,233440,0.0038553803975325566
22,सर्लाही,नेपालवाद,8,2074,P102,233440,0.0034270047978067165
22,सर्लाही,नेपाल दलित पार्टी,8,2074,P91,233440,0.0034270047978067165
22,सर्लाही,आमूल परिवर्तन मसिहा पार्टी नेपाल,7,2074,P59,233440,0.0029986291980808773
22,सर्लाही,नेपाल कम्युनिष्ट पार्टी (माक्र्सवादी),7,2074,P33,233440,0.0029986291980808773
22,सर्लाही,हाम्रो पार्टी,7,2074,P117,233440,0.0029986291980808773
22,सर्लाही,नेपाल युवा किसान पार्टी,6,2074,P108,233440,0.0025702535983550376
22,सर्लाही,"जनप्रजातान्त्रिक पार्टी, नेपाल",6,2074,P106,233440,0.0025702535983550376
22,सर्लाही,देशभक्त समाज,5,2074,P15,233440,0.0021418779986291984
22,सर्लाही,संघीय लोकतान्त्रिक राष्ट्रिय मञ्च,4,2074,P34,233440,0.0017135023989033583
22,सर्लाही,एकल चिन्ह सिपाही लिएका,4,2074,P107,233440,0.0017135023989033583
