state_id,district_id,const_id,seat_id,party_id,candidate_name,candidate_key,election_year,age,gender,qualification,Literacy Rate 2078,edu_below_slc,edu_slc_to_inter,edu_grad_or_higher,cand_vote_share_prev,cand_rank_prev,cand_won_prev,missing_cand_vote_share_prev,party_vote_share_prev,party_rank_prev,party_won_prev,party_contested_prev,pr_vote_share_prev,pr_rank_prev,missing_pr_vote_share_prev,enp_prev,num_candidates_prev,margin_prev,top1_share_prev,top2_share_prev,is_independent,is_alternative_party,is_youth_favoured_party,has_national_leader_presence,is_old_established_party,was_in_ousted_government
1,10,3,10_3,P003,दुर्गेश कुमार चौधरी,द र ग श क म र च धर_10_3,2082,46,पुरुष,plus2,78.1,63.65,24.8,5.25,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0508257614720841,4.0,0,2.548793593,22,0.059554147,0.468214064,0.408659917,0,0,0,1,1,0
1,10,3,10_3,P004,अशोक कुमार चौधरी,अश क क म र च धर_10_3,2082,42,पुरुष,plus2,78.1,63.65,24.8,5.25,0.0,0.0,0.0,1,0.07407535,3.0,0.0,1,0.0781301788673638,3.0,0,2.548793593,22,0.059554147,0.468214064,0.408659917,0,1,1,1,0,0
1,10,3,10_3,P005,घनश्याम गुरुङ्ग,घनश य म ग र ङ ग_10_3,2082,43,पुरुष,see_slc,78.1,63.65,24.8,5.25,0.0,0.0,0.0,1,0.021844939,4.0,0.0,1,0.0452482999028515,5.0,0,2.548793593,22,0.059554147,0.468214064,0.408659917,0,0,0,1,1,0
1,10,3,10_3,P006,बद्री प्रसाद यादव,बद र प रस द य दव_10_3,2082,52,पुरुष,masters,78.1,63.65,24.8,5.25,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0175438596491228,7.0,0,2.548793593,22,0.059554147,0.468214064,0.408659917,0,0,0,1,1,0
1,10,3,10_3,P007,राम नारायण थारु,र म न र यण थ र_10_3,2082,58,पुरुष,see_slc,78.1,63.65,24.8,5.25,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0132579004514543,8.0,0,2.548793593,22,0.059554147,0.468214064,0.408659917,0,1,0,1,0,0
1,10,3,10_3,P009,बासुदेव साहु तेली,ब स द व स ह त ल_10_3,2082,49,पुरुष,see_slc,78.1,63.65,24.8,5.25,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0307103263043602,6.0,0,2.548793593,22,0.059554147,0.468214064,0.408659917,0,1,0,0,0,0
1,10,3,10_3,P011,प्रकृति बासी,प रक त ब स_10_3,2082,38,महिला,masters,78.1,63.65,24.8,5.25,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0007200411452082,21.0,0,2.548793593,22,0.059554147,0.468214064,0.408659917,0,0,0,0,0,0
1,10,3,10_3,P014,प्रमोद पौड्याल,प रम द प ड य ल_10_3,2082,40,पुरुष,masters,78.1,63.65,24.8,5.25,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,1,2.548793593,22,0.059554147,0.468214064,0.408659917,0,0,0,0,0,0
1,10,3,10_3,P017,दिप बहादुर तामाङ्ग,द प बह द र त म ङ ग_10_3,2082,56,पुरुष,see_slc,78.1,63.65,24.8,5.25,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0005714612263557,23.0,0,2.548793593,22,0.059554147,0.468214064,0.408659917,0,0,0,0,0,0
1,10,3,10_3,P030,किशोर कुमार विश्‍वास,क श र क म र व श व स_10_3,2082,53,पुरुष,bachelors,78.1,63.65,24.8,5.25,0.003857015,6.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,1,2.548793593,22,0.059554147,0.468214064,0.408659917,0,0,0,0,0,0
1,10,3,10_3,P046,राम प्रसाद सदा,र म प रस द सद_10_3,2082,43,पुरुष,below_slc,78.1,63.65,24.8,5.25,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,1,2.548793593,22,0.059554147,0.468214064,0.408659917,0,1,0,1,0,0
1,10,3,10_3,P052,आसुतोष ढुङगेल,आस त ष ढ ङग ल_10_3,2082,41,पुरुष,see_slc,78.1,63.65,24.8,5.25,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0002514429395965,33.0,0,2.548793593,22,0.059554147,0.468214064,0.408659917,0,0,0,0,0,0
1,10,3,10_3,P054,कृष्ण कुमार चौधरी,क ष ण क म र च धर_10_3,2082,41,पुरुष,masters,78.1,63.65,24.8,5.25,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,1,2.548793593,22,0.059554147,0.468214064,0.408659917,0,0,0,0,0,0
1,10,3,10_3,P057,जागेश्‍वर यादव,ज ग श वर य दव_10_3,2082,66,पुरुष,see_slc,78.1,63.65,24.8,5.25,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,1,2.548793593,22,0.059554147,0.468214064,0.408659917,0,1,0,1,0,0
1,10,3,10_3,P086,रोहन कुमार शाह,र हन क म र श ह_10_3,2082,50,पुरुष,plus2,78.1,63.65,24.8,5.25,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,1,2.548793593,22,0.059554147,0.468214064,0.408659917,0,0,0,0,0,0
1,10,4,10_4,P000,फुल कुमारी खान,फ ल क म र ख न_10_4,2082,56,महिला,below_slc,78.1,63.65,24.8,5.25,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,1,2.938408269,25,0.001504911,0.409591121,0.40808621,1,0,0,0,0,0
1,10,4,10_4,P000,मो. तजमुल मियाँ,म तजम ल म य_10_4,2082,46,पुरुष,see_slc,78.1,63.65,24.8,5.25,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,1,2.938408269,25,0.001504911,0.409591121,0.40808621,1,0,0,0,0,0
1,10,4,10_4,P000,कुन्दन कौसिक,क न दन क स क_10_4,2082,52,पुरुष,plus2,78.1,63.65,24.8,5.25,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,1,2.938408269,25,0.001504911,0.409591121,0.40808621,1,0,0,0,0,0
1,10,4,10_4,P000,पार्वती मुखिया,प र वत म ख य_10_4,2082,54,महिला,below_slc,78.1,63.65,24.8,5.25,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,1,2.938408269,25,0.001504911,0.409591121,0.40808621,1,0,0,0,0,0
1,10,4,10_4,P000,बुधेश्‍वर यादव,ब ध श वर य दव_10_4,2082,53,पुरुष,plus2,78.1,63.65,24.8,5.25,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,1,2.938408269,25,0.001504911,0.409591121,0.40808621,1,0,0,0,0,0
1,10,4,10_4,P000,तेज नारायण गोईत,त ज न र यण ग ईत_10_4,2082,52,पुरुष,plus2,78.1,63.65,24.8,5.25,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,1,2.938408269,25,0.001504911,0.409591121,0.40808621,1,0,0,0,0,0
1,10,4,10_4,P000,महेन्द्र सुनचाैरी,मह न द र स नच र_10_4,2082,38,पुरुष,plus2,78.1,63.65,24.8,5.25,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,1,2.938408269,25,0.001504911,0.409591121,0.40808621,1,0,0,0,0,0
1,10,4,10_4,P000,अंकीत  कार्की,अ क त क र क_10_4,2082,28,पुरुष,plus2,78.1,63.65,24.8,5.25,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,1,2.938408269,25,0.001504911,0.409591121,0.40808621,1,0,0,0,0,0
1,10,4,10_4,P000,जलाल मिया,जल ल म य_10_4,2082,57,पुरुष,below_slc,78.1,63.65,24.8,5.25,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,1,2.938408269,25,0.001504911,0.409591121,0.40808621,1,0,0,0,0,0
1,10,4,10_4,P000,उपेन्द्र कुमार साह,उप न द र क म र स ह_10_4,2082,44,पुरुष,see_slc,78.1,63.65,24.8,5.25,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,1,2.938408269,25,0.001504911,0.409591121,0.40808621,1,0,0,0,0,0
1,10,4,10_4,P000,देव नारायण महतो,द व न र यण महत_10_4,2082,66,पुरुष,below_slc,78.1,63.65,24.8,5.25,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,1,2.938408269,25,0.001504911,0.409591121,0.40808621,1,0,0,0,0,0
1,10,4,10_4,P000,शर्मानन्‍द खतिवडा,शर म नन द खत वड_10_4,2082,63,पुरुष,see_slc,78.1,63.65,24.8,5.25,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,1,2.938408269,25,0.001504911,0.409591121,0.40808621,1,0,0,0,0,0
1,10,4,10_4,P000,यमुना के.सी.,यम न क स_10_4,2082,46,महिला,plus2,78.1,63.65,24.8,5.25,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,1,2.938408269,25,0.001504911,0.409591121,0.40808621,1,0,0,0,0,0
1,10,4,10_4,P000,मो गुलाब अंसारी,म ग ल ब अ स र_10_4,2082,26,पुरुष,plus2,78.1,63.65,24.8,5.25,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,1,2.938408269,25,0.001504911,0.409591121,0.40808621,1,0,0,0,0,0
1,10,4,10_4,P000,हरि पराजुली,हर पर ज ल_10_4,2082,30,पुरुष,plus2,78.1,63.65,24.8,5.25,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,1,2.938408269,25,0.001504911,0.409591121,0.40808621,1,0,0,0,0,0
1,10,4,10_4,P000,रोजन विश्‍वकर्मा,र जन व श वकर म_10_4,2082,32,पुरुष,see_slc,78.1,63.65,24.8,5.25,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,1,2.938408269,25,0.001504911,0.409591121,0.40808621,1,0,0,0,0,0
1,10,4,10_4,P001,जगदिश प्रसाद कुसियैत,जगद श प रस द क स य त_10_4,2082,66,पुरुष,see_slc,78.1,63.65,24.8,5.25,0.40808621,2.0,0.0,0,0.40808621,2.0,0.0,1,0.2716804225817101,2.0,0,2.938408269,25,0.001504911,0.409591121,0.40808621,0,0,0,1,1,1
1,10,4,10_4,P002,ज्ञानेन्द्र बहादुर कार्की,ज ञ न न द र बह द र क र क_10_4,2082,69,पुरुष,masters,78.1,63.65,24.8,5.25,0.409591121,1.0,1.0,0,0.409591121,1.0,1.0,1,0.3708418620006602,1.0,0,2.938408269,25,0.001504911,0.409591121,0.40808621,0,0,0,1,1,1
1,10,4,10_4,P003,महमद महफुज अंसारी,महमद महफ ज अ स र_10_4,2082,56,पुरुष,bachelors,78.1,63.65,24.8,5.25,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0290656982502476,7.0,0,2.938408269,25,0.001504911,0.409591121,0.40808621,0,0,0,1,1,0
1,10,4,10_4,P004,दीपक कुमार साह,द पक क म र स ह_10_4,2082,49,पुरुष,bachelors,78.1,63.65,24.8,5.25,0.0,0.0,0.0,1,0.042742163,4.0,0.0,1,0.0669263783426873,5.0,0,2.938408269,25,0.001504911,0.409591121,0.40808621,0,1,1,1,0,0
1,10,4,10_4,P005,प्रेम प्रसाद भट्टराई,प र म प रस द भट टर ई_10_4,2082,72,पुरुष,plus2,78.1,63.65,24.8,5.25,0.0,0.0,0.0,1,0.043427435,3.0,0.0,1,0.0740838560581049,4.0,0,2.938408269,25,0.001504911,0.409591121,0.40808621,0,0,0,1,1,0
1,10,4,10_4,P006,सबिता यादव,सब त य दव_10_4,2082,51,महिला,see_slc,78.1,63.65,24.8,5.25,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.086695278969957,3.0,0,2.938408269,25,0.001504911,0.409591121,0.40808621,0,0,0,1,1,0
1,10,4,10_4,P007,कपलेश्वर यादव,कपल श वर य दव_10_4,2082,41,पुरुष,plus2,78.1,63.65,24.8,5.25,0.0,0.0,0.0,1,0.028929229,6.0,0.0,1,0.0424958732254869,6.0,0,2.938408269,25,0.001504911,0.409591121,0.40808621,0,1,0,1,0,0
1,10,4,10_4,P011,चन्चला न्हिसुतु,चन चल न ह स त_10_4,2082,41,महिला,see_slc,78.1,63.65,24.8,5.25,0.0,0.0,0.0,1,0.000282171,18.0,0.0,1,0.0008319577418289,20.0,0,2.938408269,25,0.001504911,0.409591121,0.40808621,0,0,0,0,0,0
1,10,4,10_4,P017,मनकुमार राई,मनक म र र ई_10_4,2082,50,पुरुष,below_slc,78.1,63.65,24.8,5.25,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0005414328161109,27.0,0,2.938408269,25,0.001504911,0.409591121,0.40808621,0,0,0,0,0,0
1,10,4,10_4,P023,रमेश कुमार साह,रम श क म र स ह_10_4,2082,46,पुरुष,plus2,78.1,63.65,24.8,5.25,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0004225817101353,29.0,0,2.938408269,25,0.001504911,0.409591121,0.40808621,0,0,0,0,0,0
1,10,4,10_4,P026,सत्य नारायण लहुटिया,सत य न र यण लह ट य_10_4,2082,63,पुरुष,see_slc,78.1,63.65,24.8,5.25,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0010168372400132,17.0,0,2.938408269,25,0.001504911,0.409591121,0.40808621,0,0,0,0,0,0
1,10,4,10_4,P030,एयुव अंसारी,एय व अ स र_10_4,2082,54,पुरुष,below_slc,78.1,63.65,24.8,5.25,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,1,2.938408269,25,0.001504911,0.409591121,0.40808621,0,0,0,0,0,0
1,10,4,10_4,P034,मो.सदिक मियाँ,म सद क म य_10_4,2082,54,पुरुष,below_slc,78.1,63.65,24.8,5.25,0.001168993,11.0,0.0,0,0.001168993,11.0,0.0,1,0.0014790359854737,14.0,0,2.938408269,25,0.001504911,0.409591121,0.40808621,0,0,0,0,0,0
1,10,4,10_4,P046,विष्‍णु राना,व ष ण र न_10_4,2082,49,पुरुष,plus2,78.1,63.65,24.8,5.25,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,1,2.938408269,25,0.001504911,0.409591121,0.40808621,0,1,0,1,0,0
1,10,4,10_4,P052,भेषराज बजगाई,भ षर ज बजग ई_10_4,2082,50,पुरुष,plus2,78.1,63.65,24.8,5.25,0.0,0.0,0.0,1,0.0010615,12.0,0.0,1,0.0009111918124793,18.0,0,2.938408269,25,0.001504911,0.409591121,0.40808621,0,0,0,0,0,0
1,10,4,10_4,P078,समिद खान,सम द ख न_10_4,2082,44,पुरुष,see_slc,78.1,63.65,24.8,5.25,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,1,2.938408269,25,0.001504911,0.409591121,0.40808621,0,0,0,0,0,0
1,10,4,10_4,P086,तवरेज आलम अंसारी,तवर ज आलम अ स र_10_4,2082,35,पुरुष,plus2,78.1,63.65,24.8,5.25,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,1,2.938408269,25,0.001504911,0.409591121,0.40808621,0,0,0,0,0,0
1,11,1,11_1,P001,कल्पना राई,कल पन र ई_11_1,2082,37,महिला,unknown,76.95,68.88,19.27,4.37,0.0,0.0,0.0,1,0.511081724,1.0,1.0,1,0.4098702925594383,1.0,0,2.205095199,8,0.073499074,0.511081724,0.43758265,0,0,0,1,1,1
1,11,1,11_1,P002,प्रकाश सिंह कार्की,प रक श स ह क र क_11_1,2082,62,पुरुष,plus2,76.95,68.88,19.27,4.37,0.0,0.0,0.0,1,0.43758265,2.0,0.0,1,0.2733251559360075,2.0,0,2.205095199,8,0.073499074,0.511081724,0.43758265,0,0,0,1,1,1
1,11,1,11_1,P003,अशिम राई,अश म र ई_11_1,2082,42,पुरुष,bachelors,76.95,68.88,19.27,4.37,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.2266878931022783,3.0,0,2.205095199,8,0.073499074,0.511081724,0.43758265,0,0,0,1,1,0
1,11,1,11_1,P004,ऋषि धन थुलुङराई,ऋष धन थ ल ङर ई_11_1,2082,44,पुरुष,phd,76.95,68.88,19.27,4.37,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0296213169089438,4.0,0,2.205095199,8,0.073499074,0.511081724,0.43758265,0,1,1,1,0,0
1,11,1,11_1,P005,राजेन्द्र वस्नेत,र ज न द र वस न त_11_1,2082,37,पुरुष,plus2,76.95,68.88,19.27,4.37,0.0,0.0,0.0,1,0.007379,5.0,0.0,1,0.0124226844481561,6.0,0,2.205095199,8,0.073499074,0.511081724,0.43758265,0,0,0,1,1,0
1,11,1,11_1,P006,लाक्पा शेर्पा,ल क प श र प_11_1,2082,44,पुरुष,unknown,76.95,68.88,19.27,4.37,0.023829675,3.0,0.0,0,0.023829675,3.0,0.0,1,0.0250019573557428,5.0,0,2.205095199,8,0.073499074,0.511081724,0.43758265,0,0,0,1,1,0
1,11,1,11_1,P011,कमल बहादुर मगर,कमल बह द र मगर_11_1,2082,37,पुरुष,plus2,76.95,68.88,19.27,4.37,0.0,0.0,0.0,1,0.003649828,6.0,0.0,1,0.0028707884228932,9.0,0,2.205095199,8,0.073499074,0.511081724,0.43758265,0,0,0,0,0,0
1,11,1,11_1,P017,मन कुमार गुरुङ,मन क म र ग र ङ_11_1,2082,63,पुरुष,below_slc,76.95,68.88,19.27,4.37,0.0,0.0,0.0,1,0.002829939,7.0,0.0,1,0.0036276326434741,8.0,0,2.205095199,8,0.073499074,0.511081724,0.43758265,0,0,0,0,0,0
1,11,1,11_1,P046,वियस राई,व यस र ई_11_1,2082,42,पुरुष,unknown,76.95,68.88,19.27,4.37,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,1,2.205095199,8,0.073499074,0.511081724,0.43758265,0,1,0,1,0,0
1,11,1,11_1,P050,श्रीध्वज तामाङ्ग,श र ध वज त म ङ ग_11_1,2082,48,पुरुष,below_slc,76.95,68.88,19.27,4.37,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0001304903828587,33.0,0,2.205095199,8,0.073499074,0.511081724,0.43758265,0,0,0,0,0,0
1,11,1,11_1,P057,पेम्बा छिरी शेर्पा,प म ब छ र श र प_11_1,2082,29,पुरुष,plus2,76.95,68.88,19.27,4.37,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,1,2.205095199,8,0.073499074,0.511081724,0.43758265,0,1,0,1,0,0
1,11,1,11_1,P086,गुणराज एफ भट्टराई,ग णर ज एफ भट टर ई_11_1,2082,36,पुरुष,plus2,76.95,68.88,19.27,4.37,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,1,2.205095199,8,0.073499074,0.511081724,0.43758265,0,0,0,0,0,0
1,12,1,12_1,P000,राज कुमार राई,र ज क म र र ई_12_1,2082,63,पुरुष,phd,75.99,72.14,19.49,3.18,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,1,2.289835098,8,0.041429946,0.486650523,0.445220577,1,0,0,0,0,0
1,12,1,12_1,P000,तिलक चन्द्र राई,त लक चन द र र ई_12_1,2082,42,पुरुष,see_slc,75.99,72.14,19.49,3.18,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,1,2.289835098,8,0.041429946,0.486650523,0.445220577,1,0,0,0,0,0
1,12,1,12_1,P001,देव विक्रम राई,द व व क रम र ई_12_1,2082,56,पुरुष,masters,75.99,72.14,19.49,3.18,0.0,0.0,0.0,1,0.445220577,2.0,0.0,1,0.3770603862107536,1.0,0,2.289835098,8,0.041429946,0.486650523,0.445220577,0,0,0,1,1,1
1,12,1,12_1,P002,वीर काजी राई,व र क ज र ई_12_1,2082,51,पुरुष,unknown,75.99,72.14,19.49,3.18,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.2900775217884385,2.0,0,2.289835098,8,0.041429946,0.486650523,0.445220577,0,0,0,1,1,1
1,12,1,12_1,P003,हरि रोका,हर र क_12_1,2082,67,पुरुष,phd,75.99,72.14,19.49,3.18,0.0,0.0,0.0,1,0.486650523,1.0,1.0,1,0.2362627973092637,3.0,0,2.289835098,8,0.041429946,0.486650523,0.445220577,0,0,0,1,1,0
1,12,1,12_1,P004,रुद्र गिरी,र द र ग र_12_1,2082,54,पुरुष,plus2,75.99,72.14,19.49,3.18,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0232565365315602,5.0,0,2.289835098,8,0.041429946,0.486650523,0.445220577,0,1,1,1,0,0
1,12,1,12_1,P005,दिपक तामाङ्ग,द पक त म ङ ग_12_1,2082,43,पुरुष,unknown,75.99,72.14,19.49,3.18,0.0,0.0,0.0,1,0.027335382,4.0,0.0,1,0.0194969628237194,6.0,0,2.289835098,8,0.041429946,0.486650523,0.445220577,0,0,0,1,1,0
1,12,1,12_1,P006,सुनिल चाम्लिङ,स न ल च म ल ङ_12_1,2082,40,पुरुष,see_slc,75.99,72.14,19.49,3.18,0.0,0.0,0.0,1,0.029710347,3.0,0.0,1,0.0349236433687023,4.0,0,2.289835098,8,0.041429946,0.486650523,0.445220577,0,0,0,1,1,0
1,12,1,12_1,P009,राकेश राई,र क श र ई_12_1,2082,60,पुरुष,see_slc,75.99,72.14,19.49,3.18,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0003262439994407,20.0,0,2.289835098,8,0.041429946,0.486650523,0.445220577,0,1,0,0,0,0
1,12,1,12_1,P011,ध्यान प्रसाद ढकाल,ध य न प रस द ढक ल_12_1,2082,53,पुरुष,see_slc,75.99,72.14,19.49,3.18,0.0,0.0,0.0,1,0.002173171,7.0,0.0,1,0.0013205114263076,10.0,0,2.289835098,8,0.041429946,0.486650523,0.445220577,0,0,0,0,0,0
1,12,1,12_1,P017,प्रयाग राई,प रय ग र ई_12_1,2082,35,पुरुष,see_slc,75.99,72.14,19.49,3.18,0.0,0.0,0.0,1,0.002033467,8.0,0.0,1,0.0018797868539203,9.0,0,2.289835098,8,0.041429946,0.486650523,0.445220577,0,0,0,0,0,0
1,12,1,12_1,P032,मिरेश राई,म र श र ई_12_1,2082,25,पुरुष,bachelors,75.99,72.14,19.49,3.18,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,1,2.289835098,8,0.041429946,0.486650523,0.445220577,0,0,0,0,0,0
1,12,1,12_1,P046,आरेन राई,आर न र ई_12_1,2082,29,पुरुष,plus2,75.99,72.14,19.49,3.18,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,1,2.289835098,8,0.041429946,0.486650523,0.445220577,0,1,0,1,0,0
1,12,1,12_1,P050,केशर मान चाम्लिङ,क शर म न च म ल ङ_12_1,2082,47,पुरुष,see_slc,75.99,72.14,19.49,3.18,0.0,0.0,0.0,1,0.0,0.0,0.0,0,3.107085708959282e-05,45.0,0,2.289835098,8,0.041429946,0.486650523,0.445220577,0,0,0,0,0,0
1,12,1,12_1,P052,चन्द्र बहादुर बुढाथोकी,चन द र बह द र ब ढ थ क_12_1,2082,47,पुरुष,bachelors,75.99,72.14,19.49,3.18,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0001242834283583,37.0,0,2.289835098,8,0.041429946,0.486650523,0.445220577,0,0,0,0,0,0
1,13,1,13_1,P000,नारायण काजी तामाङ्ग,न र यण क ज त म ङ ग_13_1,2082,56,पुरुष,plus2,73.89,68.69,20.35,3.88,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,1,2.125939478,8,0.108939842,0.536166813,0.427226971,1,0,0,0,0,0
1,13,1,13_1,P000,बिक्रम दाहाल,ब क रम द ह ल_13_1,2082,34,पुरुष,masters,73.89,68.69,20.35,3.88,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,1,2.125939478,8,0.108939842,0.536166813,0.427226971,1,0,0,0,0,0
1,13,1,13_1,P001,अस्मिता थापा,अस म त थ प_13_1,2082,30,महिला,bachelors,73.89,68.69,20.35,3.88,0.0,0.0,0.0,1,0.427226971,2.0,0.0,1,0.4028950350308814,1.0,0,2.125939478,8,0.108939842,0.536166813,0.427226971,0,0,0,1,1,1
1,13,1,13_1,P002,कुमार लुईटेल,क म र ल ईट ल_13_1,2082,52,पुरुष,masters,73.89,68.69,20.35,3.88,0.0,0.0,0.0,1,0.536166813,1.0,1.0,1,0.3830096235177708,2.0,0,2.125939478,8,0.108939842,0.536166813,0.427226971,0,0,0,1,1,1
1,13,1,13_1,P003,अम्विर बाबु गुरुङ्ग,अम व र ब ब ग र ङ ग_13_1,2082,60,पुरुष,see_slc,73.89,68.69,20.35,3.88,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.1213233533889784,3.0,0,2.125939478,8,0.108939842,0.536166813,0.427226971,0,0,0,1,1,0
1,13,1,13_1,P004,बिश्‍व राज पोखरेल,ब श व र ज प खर ल_13_1,2082,59,पुरुष,masters,73.89,68.69,20.35,3.88,0.0,0.0,0.0,1,0.011408484,4.0,0.0,1,0.0385898274788936,4.0,0,2.125939478,8,0.108939842,0.536166813,0.427226971,0,1,1,1,0,0
1,13,1,13_1,P005,डिक प्रसाद बास्तोला,ड क प रस द ब स त ल_13_1,2082,53,पुरुष,plus2,73.89,68.69,20.35,3.88,0.003547176,6.0,0.0,0,0.003547176,6.0,0.0,1,0.0090649387957037,6.0,0,2.125939478,8,0.108939842,0.536166813,0.427226971,0,0,0,1,1,0
1,13,1,13_1,P009,नेत्र बहादुर नेम्वाङ,न त र बह द र न म व ङ_13_1,2082,48,पुरुष,plus2,73.89,68.69,20.35,3.88,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0001915127914585,24.0,0,2.125939478,8,0.108939842,0.536166813,0.427226971,0,1,0,0,0,0
1,13,1,13_1,P011,सविना प्रजापती,सव न प रज पत_13_1,2082,52,महिला,plus2,73.89,68.69,20.35,3.88,0.0,0.0,0.0,1,0.001406088,7.0,0.0,1,0.000909685759428,12.0,0,2.125939478,8,0.108939842,0.536166813,0.427226971,0,0,0,0,0,0
1,13,1,13_1,P012,शेर बहादुर खत्री,श र बह द र खत र_13_1,2082,80,पुरुष,see_slc,73.89,68.69,20.35,3.88,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0007181729679694,14.0,0,2.125939478,8,0.108939842,0.536166813,0.427226971,0,0,0,0,0,0
1,13,1,13_1,P017,वजेन्द्र राई,वज न द र र ई_13_1,2082,45,पुरुष,see_slc,73.89,68.69,20.35,3.88,0.0,0.0,0.0,1,0.005688264,5.0,0.0,1,0.0060166935316554,7.0,0,2.125939478,8,0.108939842,0.536166813,0.427226971,0,0,0,0,0,0
1,13,1,13_1,P046,उद्धव कुमार राई,उद धव क म र र ई_13_1,2082,41,पुरुष,phd,73.89,68.69,20.35,3.88,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,1,2.125939478,8,0.108939842,0.536166813,0.427226971,0,1,0,1,0,0
1,13,1,13_1,P050,कुमार बहादुर लामा,क म र बह द र ल म_13_1,2082,60,पुरुष,below_slc,73.89,68.69,20.35,3.88,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1.5959399288210793e-05,46.0,0,2.125939478,8,0.108939842,0.536166813,0.427226971,0,0,0,0,0,0
1,13,1,13_1,P057,किशोरी कार्की,क श र क र क_13_1,2082,26,महिला,bachelors,73.89,68.69,20.35,3.88,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,1,2.125939478,8,0.108939842,0.536166813,0.427226971,0,1,0,1,0,0
1,13,1,13_1,P085,पिंकी राई (बेगु राम राई),प क र ई ब ग र म र ई_13_1,2082,32,अन्य,see_slc,73.89,68.69,20.35,3.88,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,1,2.125939478,8,0.108939842,0.536166813,0.427226971,0,0,0,0,0,0
