state_id,district_id,const_id,seat_id,party_id,candidate_name,candidate_key,election_year,age,gender,qualification,Literacy Rate 2078,edu_below_slc,edu_slc_to_inter,edu_grad_or_higher,cand_vote_share_prev,cand_rank_prev,cand_won_prev,party_vote_share_prev,party_rank_prev,party_won_prev,party_contested_prev,pr_vote_share_prev,pr_rank_prev,enp_prev,num_candidates_prev,margin_prev,top1_share_prev,top2_share_prev,is_independent,is_alternative_party,is_youth_favoured_party,has_national_leader_presence,is_old_established_party,was_in_ousted_government,vote_share,rank_in_const,won_seat
2,15,1,15_1,P005,विष्णु देव यादव,व ष ण द व य दव_15_1,2079,53,पुरुष,see_slc,67.69,67.3,20.87,5.67,0.012245318,5.0,0.0,0.0,0.0,0.0,0,0.0070863967235836,9.0,3.276816084,12,0.059803114,0.372367428,0.312564314,0,0,0,1,1,0,0.015903752,8,0
2,15,1,15_1,P004,निरंजन प्रसाद कुशवाहा,न र जन प रस द क शव ह_15_1,2079,25,पुरुष,bachelors,67.69,67.3,20.87,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.276816084,12,0.059803114,0.372367428,0.312564314,0,1,1,1,0,0,0.015006763,9,0
2,15,1,15_1,P000,कविन्द्र यादब,कव न द र य दब_15_1,2079,41,पुरुष,bachelors,67.69,67.3,20.87,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.276816084,12,0.059803114,0.372367428,0.312564314,1,0,0,0,0,0,0.008257991,10,0
2,15,1,15_1,P000,दिलीप कुमार चौधरी,द ल प क म र च धर_15_1,2079,59,पुरुष,bachelors,67.69,67.3,20.87,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.276816084,12,0.059803114,0.372367428,0.312564314,1,0,0,0,0,0,0.007389478,11,0
2,15,1,15_1,P016,श्रवण कुमार चौधरी थारु,श रवण क म र च धर थ र_15_1,2079,49,पुरुष,bachelors,67.69,67.3,20.87,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.276816084,12,0.059803114,0.372367428,0.312564314,0,0,0,0,0,0,0.005453122,12,0
2,15,1,15_1,P061,नागेशर प्रसाद साह,न ग शर प रस द स ह_15_1,2079,41,पुरुष,unknown,67.69,67.3,20.87,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.276816084,12,0.059803114,0.372367428,0.312564314,0,0,0,0,0,0,0.002363494,13,0
2,15,1,15_1,P011,हरी शंकर पंडित कुम्हाल,हर श कर प ड त क म ह ल_15_1,2079,57,पुरुष,unknown,67.69,67.3,20.87,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0019279167556808,17.0,3.276816084,12,0.059803114,0.372367428,0.312564314,0,0,0,0,0,0,0.001751264,14,0
2,15,1,15_1,P000,विद्यानन्द लेखी,व द य नन द ल ख_15_1,2079,51,पुरुष,plus2,67.69,67.3,20.87,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.276816084,12,0.059803114,0.372367428,0.312564314,1,0,0,0,0,0,0.00102513,15,0
2,15,1,15_1,P017,पदम वहादुर राना,पदम वह द र र न_15_1,2079,66,पुरुष,below_slc,67.69,67.3,20.87,5.67,0.0,0.0,0.0,0.004218975,7.0,0.0,1,0.0007815878739246,21.0,3.276816084,12,0.059803114,0.372367428,0.312564314,0,0,0,0,0,0,0.000669182,16,0
2,15,1,15_1,P000,प्रकाश कुमार नाहाटा,प रक श क म र न ह ट_15_1,2079,41,पुरुष,plus2,67.69,67.3,20.87,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.276816084,12,0.059803114,0.372367428,0.312564314,1,0,0,0,0,0,0.000569517,17,0
2,15,1,15_1,P000,फजिल मंसुरी,फज ल म स र_15_1,2079,50,पुरुष,unknown,67.69,67.3,20.87,5.67,0.004218975,7.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.276816084,12,0.059803114,0.372367428,0.312564314,1,0,0,0,0,0,0.000526803,18,0
2,15,1,15_1,P000,सर्वेश कुमार नायक,सर व श क म र न यक_15_1,2079,28,पुरुष,plus2,67.69,67.3,20.87,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.276816084,12,0.059803114,0.372367428,0.312564314,1,0,0,0,0,0,0.000441375,19,0
2,15,1,15_1,P000,नारायण ठाकुर,न र यण ठ क र_15_1,2079,59,पुरुष,below_slc,67.69,67.3,20.87,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.276816084,12,0.059803114,0.372367428,0.312564314,1,0,0,0,0,0,0.000199331,20,0
2,15,2,15_2,P007,चन्द्र कान्त राउत,चन द र क न त र उत_15_2,2079,45,पुरुष,phd,67.69,67.3,20.87,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.210502894,17,0.21227562,0.457111445,0.244835825,0,1,0,1,0,0,0.575203953,1,1
2,15,2,15_2,P006,उपेन्द्र यादव,उप न द र य दव_15_2,2079,61,पुरुष,masters,67.69,67.3,20.87,5.67,0.457111445,1.0,1.0,0.457111445,1.0,1.0,1,0.1692919334920825,3.0,3.210502894,17,0.21227562,0.457111445,0.244835825,0,0,0,1,1,1,0.278705208,2,0
2,15,2,15_2,P010,जय प्रकाश ठाकुर,जय प रक श ठ क र_15_2,2079,66,पुरुष,bachelors,67.69,67.3,20.87,5.67,0.199991543,3.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.210502894,17,0.21227562,0.457111445,0.244835825,0,0,0,0,0,0,0.120598808,3,0
2,15,2,15_2,P004,बरुण कुमार झा,बर ण क म र झ_15_2,2079,36,पुरुष,bachelors,67.69,67.3,20.87,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.210502894,17,0.21227562,0.457111445,0.244835825,0,1,1,1,0,0,0.004612531,4,0
2,15,2,15_2,P073,चिरंजिबी लाल देव,च र ज ब ल ल द व_15_2,2079,73,पुरुष,masters,67.69,67.3,20.87,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0001458964031326,41.0,3.210502894,17,0.21227562,0.457111445,0.244835825,0,0,0,0,0,0,0.003857455,5,0
2,15,2,15_2,P005,कैला मंसुरी (मियाँ),क ल म स र म य_15_2,2079,53,पुरुष,unknown,67.69,67.3,20.87,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0070863967235836,9.0,3.210502894,17,0.21227562,0.457111445,0.244835825,0,0,0,1,1,0,0.003644064,6,0
2,15,2,15_2,P011,देव नारायण यादव,द व न र यण य दव_15_2,2079,55,पुरुष,plus2,67.69,67.3,20.87,5.67,0.0,0.0,0.0,0.000951435,15.0,0.0,1,0.0019279167556808,17.0,3.210502894,17,0.21227562,0.457111445,0.244835825,0,0,0,0,0,0,0.003151623,7,0
2,15,2,15_2,P013,डम्वर नारायण साह तेली,डम वर न र यण स ह त ल_15_2,2079,64,पुरुष,bachelors,67.69,67.3,20.87,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.210502894,17,0.21227562,0.457111445,0.244835825,0,0,0,0,0,0,0.002774084,8,0
2,15,2,15_2,P058,चन्द्र कुमारी देव,चन द र क म र द व_15_2,2079,64,महिला,plus2,67.69,67.3,20.87,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0032774584846574,14.0,3.210502894,17,0.21227562,0.457111445,0.244835825,0,0,0,0,0,0,0.002544279,9,0
2,15,2,15_2,P000,चित्तनारायण यादव,च त तन र यण य दव_15_2,2079,64,पुरुष,bachelors,67.69,67.3,20.87,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.210502894,17,0.21227562,0.457111445,0.244835825,1,0,0,0,0,0,0.001231103,10,0
2,15,2,15_2,P091,सु्मित्रा मंडल,स म त र म डल_15_2,2079,43,महिला,plus2,67.69,67.3,20.87,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0,4.168468660931549e-05,48.0,3.210502894,17,0.21227562,0.457111445,0.244835825,0,0,0,0,0,0,0.001181858,11,0
2,15,2,15_2,P061,हजरत अलि,हजरत अल_15_2,2079,58,पुरुष,unknown,67.69,67.3,20.87,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.210502894,17,0.21227562,0.457111445,0.244835825,0,0,0,0,0,0,0.001001297,12,0
2,15,2,15_2,P104,प्रमिला देवी मण्डल,प रम ल द व मण डल_15_2,2079,52,महिला,unknown,67.69,67.3,20.87,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0089726287926551,8.0,3.210502894,17,0.21227562,0.457111445,0.244835825,0,0,0,0,0,0,0.000508856,13,0
2,15,2,15_2,P000,महेन्द्र प्रसाद देव,मह न द र प रस द द व_15_2,2079,64,पुरुष,bachelors,67.69,67.3,20.87,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.210502894,17,0.21227562,0.457111445,0.244835825,1,0,0,0,0,0,0.000443197,14,0
2,15,2,15_2,P000,विरेन्द्र कुमार मिश्र,व र न द र क म र म श र_15_2,2079,47,पुरुष,see_slc,67.69,67.3,20.87,5.67,0.001310865,14.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.210502894,17,0.21227562,0.457111445,0.244835825,1,0,0,0,0,0,0.000344709,15,0
2,15,2,15_2,P000,विनोद कुमार यादव,व न द क म र य दव_15_2,2079,43,पुरुष,plus2,67.69,67.3,20.87,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.210502894,17,0.21227562,0.457111445,0.244835825,1,0,0,0,0,0,0.000196976,16,0
2,15,3,15_3,P002,दिनेश कुमार यादव,द न श क म र य दव_15_3,2079,61,पुरुष,plus2,67.69,67.3,20.87,5.67,0.351104837,2.0,0.0,0.351104837,2.0,0.0,1,0.2360447485110751,2.0,3.015146728,10,0.057603562,0.408708399,0.351104837,0,0,0,1,1,1,0.391554185,1,1
2,15,3,15_3,P001,ताराकान्त चौधरी,त र क न त च धर_15_3,2079,57,पुरुष,plus2,67.69,67.3,20.87,5.67,0.202472085,3.0,0.0,0.202472085,3.0,0.0,1,0.1590531323436694,4.0,3.015146728,10,0.057603562,0.408708399,0.351104837,0,0,0,1,1,0,0.333702451,2,0
2,15,3,15_3,P007,अनिश अंसारी,अन श अ स र_15_3,2079,68,पुरुष,bachelors,67.69,67.3,20.87,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.015146728,10,0.057603562,0.408708399,0.351104837,0,1,0,1,0,0,0.226169455,3,0
2,15,3,15_3,P010,लक्ष्मीकान्त मंडल,लक ष म क न त म डल_15_3,2079,54,पुरुष,masters,67.69,67.3,20.87,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.015146728,10,0.057603562,0.408708399,0.351104837,0,0,0,0,0,0,0.013048813,4,0
2,15,3,15_3,P005,गंगाराम ठाकुर,ग ग र म ठ क र_15_3,2079,62,पुरुष,see_slc,67.69,67.3,20.87,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0070863967235836,9.0,3.015146728,10,0.057603562,0.408708399,0.351104837,0,0,0,1,1,0,0.006569299,5,0
2,15,3,15_3,P000,राम चन्द्र साह,र म चन द र स ह_15_3,2079,61,पुरुष,unknown,67.69,67.3,20.87,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.015146728,10,0.057603562,0.408708399,0.351104837,1,0,0,0,0,0,0.00625505,6,0
2,15,3,15_3,P058,रामवावु रजक,र मव व रजक_15_3,2079,39,पुरुष,unknown,67.69,67.3,20.87,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0032774584846574,14.0,3.015146728,10,0.057603562,0.408708399,0.351104837,0,0,0,0,0,0,0.004399485,7,0
2,15,3,15_3,P013,नवीन मण्डल,नव न मण डल_15_3,2079,40,पुरुष,plus2,67.69,67.3,20.87,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.015146728,10,0.057603562,0.408708399,0.351104837,0,0,0,0,0,0,0.004264807,8,0
2,15,3,15_3,P004,प्रमोद कुमार साह,प रम द क म र स ह_15_3,2079,40,पुरुष,bachelors,67.69,67.3,20.87,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.015146728,10,0.057603562,0.408708399,0.351104837,0,1,1,1,0,0,0.003546524,9,0
2,15,3,15_3,P011,मखबुल मियाँ,मखब ल म य_15_3,2079,53,पुरुष,unknown,67.69,67.3,20.87,5.67,0.0,0.0,0.0,0.001429683,8.0,0.0,1,0.0019279167556808,17.0,3.015146728,10,0.057603562,0.408708399,0.351104837,0,0,0,0,0,0,0.00243917,10,0
2,15,3,15_3,P104,सीताराम खंग,स त र म ख ग_15_3,2079,66,पुरुष,below_slc,67.69,67.3,20.87,5.67,0.0,0.0,0.0,0.010387824,5.0,0.0,1,0.0089726287926551,8.0,3.015146728,10,0.057603562,0.408708399,0.351104837,0,0,0,0,0,0,0.001855565,11,0
2,15,3,15_3,P026,अचमित लाल चौधरी,अचम त ल ल च धर_15_3,2079,66,पुरुष,below_slc,67.69,67.3,20.87,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.015146728,10,0.057603562,0.408708399,0.351104837,0,0,0,0,0,0,0.001481459,12,0
2,15,3,15_3,P061,शिवेश्‍वर रजक,श व श वर रजक_15_3,2079,62,पुरुष,plus2,67.69,67.3,20.87,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.015146728,10,0.057603562,0.408708399,0.351104837,0,0,0,0,0,0,0.001301888,13,0
2,15,3,15_3,P000,सिता राम मंडल,स त र म म डल_15_3,2079,55,पुरुष,bachelors,67.69,67.3,20.87,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.015146728,10,0.057603562,0.408708399,0.351104837,1,0,0,0,0,0,0.001032532,14,0
2,15,3,15_3,P000,दिपेन्द्र कुमार साह,द प न द र क म र स ह_15_3,2079,42,पुरुष,plus2,67.69,67.3,20.87,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.015146728,10,0.057603562,0.408708399,0.351104837,1,0,0,0,0,0,0.000867926,15,0
2,15,3,15_3,P000,महेन्द्र प्रसाद साह,मह न द र प रस द स ह_15_3,2079,60,पुरुष,unknown,67.69,67.3,20.87,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.015146728,10,0.057603562,0.408708399,0.351104837,1,0,0,0,0,0,0.000553677,16,0
2,15,3,15_3,P000,सुरेश कुमार यादव,स र श क म र य दव_15_3,2079,42,पुरुष,unknown,67.69,67.3,20.87,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.015146728,10,0.057603562,0.408708399,0.351104837,1,0,0,0,0,0,0.00049382,17,0
2,15,3,15_3,P000,श्रीकान्त राउत,श र क न त र उत_15_3,2079,39,पुरुष,bachelors,67.69,67.3,20.87,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.015146728,10,0.057603562,0.408708399,0.351104837,1,0,0,0,0,0,0.000463891,18,0
2,15,4,15_4,P002,तेजु लाल चौधरी,त ज ल ल च धर_15_4,2079,60,पुरुष,masters,67.69,67.3,20.87,5.67,0.433827498,1.0,1.0,0.433827498,1.0,1.0,1,0.2360447485110751,2.0,3.062836896,13,0.166006981,0.433827498,0.267820517,0,0,0,1,1,1,0.367092762,1,1
2,15,4,15_4,P006,वालकिसोर यादव,व लक स र य दव_15_4,2079,48,पुरुष,bachelors,67.69,67.3,20.87,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0.1692919334920825,3.0,3.062836896,13,0.166006981,0.433827498,0.267820517,0,0,0,1,1,1,0.280925741,2,0
2,15,4,15_4,P007,सुकदेव प्रसाद साह,स कद व प रस द स ह_15_4,2079,72,पुरुष,bachelors,67.69,67.3,20.87,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.062836896,13,0.166006981,0.433827498,0.267820517,0,1,0,1,0,0,0.201978372,3,0
2,15,4,15_4,P018,बिश्‍वेन्द्र पासवान,ब श व न द र प सव न_15_4,2079,61,पुरुष,bachelors,67.69,67.3,20.87,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0016830192218511,18.0,3.062836896,13,0.166006981,0.433827498,0.267820517,0,0,0,0,0,0,0.049615577,4,0
2,15,4,15_4,P000,मो. कासीम मिया,म क स म म य_15_4,2079,60,पुरुष,plus2,67.69,67.3,20.87,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.062836896,13,0.166006981,0.433827498,0.267820517,1,0,0,0,0,0,0.026831479,5,0
2,15,4,15_4,P009,देमन मियाँ,द मन म य_15_4,2079,52,पुरुष,see_slc,67.69,67.3,20.87,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.062836896,13,0.166006981,0.433827498,0.267820517,0,1,0,0,0,0,0.023581073,6,0
2,15,4,15_4,P005,मकुन चौधरी,मक न च धर_15_4,2079,46,पुरुष,see_slc,67.69,67.3,20.87,5.67,0.001871109,10.0,0.0,0.0,0.0,0.0,0,0.0070863967235836,9.0,3.062836896,13,0.166006981,0.433827498,0.267820517,0,0,0,1,1,0,0.013220403,7,0
2,15,4,15_4,P000,सुर‍ेश कुमार चौधरी थारु,स र श क म र च धर थ र_15_4,2079,28,पुरुष,bachelors,67.69,67.3,20.87,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.062836896,13,0.166006981,0.433827498,0.267820517,1,0,0,0,0,0,0.008532317,8,0
2,15,4,15_4,P000,शंकर लाल चौधरी,श कर ल ल च धर_15_4,2079,73,पुरुष,masters,67.69,67.3,20.87,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.062836896,13,0.166006981,0.433827498,0.267820517,1,0,0,0,0,0,0.008329166,9,0
2,15,4,15_4,P004,मो. इरफान आलम,म इरफ न आलम_15_4,2079,30,पुरुष,plus2,67.69,67.3,20.87,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.062836896,13,0.166006981,0.433827498,0.267820517,0,1,1,1,0,0,0.007844731,10,0
2,15,4,15_4,P061,कपिल देव यादव,कप ल द व य दव_15_4,2079,50,पुरुष,below_slc,67.69,67.3,20.87,5.67,0.002104998,8.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.062836896,13,0.166006981,0.433827498,0.267820517,0,0,0,0,0,0,0.00543818,11,0
2,15,4,15_4,P045,देवानन्‍द   चौधरी,द व नन द च धर_15_4,2079,55,पुरुष,bachelors,67.69,67.3,20.87,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.062836896,13,0.166006981,0.433827498,0.267820517,0,0,0,0,0,0,0.002875359,12,0
2,15,4,15_4,P000,माधुरी कुमारी साह,म ध र क म र स ह_15_4,2079,56,महिला,plus2,67.69,67.3,20.87,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.062836896,13,0.166006981,0.433827498,0.267820517,1,0,0,0,0,0,0.002234654,13,0
2,15,4,15_4,P019,संजोग चौधरी,स ज ग च धर_15_4,2079,37,पुरुष,see_slc,67.69,67.3,20.87,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.062836896,13,0.166006981,0.433827498,0.267820517,0,0,0,0,0,0,0.00071884,14,0
2,15,4,15_4,P000,छेदी लाल पासवान,छ द ल ल प सव न_15_4,2079,56,पुरुष,below_slc,67.69,67.3,20.87,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.062836896,13,0.166006981,0.433827498,0.267820517,1,0,0,0,0,0,0.000484436,15,0
2,15,4,15_4,P000,जियाउल रहमान,ज य उल रहम न_15_4,2079,57,पुरुष,below_slc,67.69,67.3,20.87,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.062836896,13,0.166006981,0.433827498,0.267820517,1,0,0,0,0,0,0.000296912,16,0
2,16,1,16_1,P001,राम शंकर यादव,र म श कर य दव_16_1,2079,61,पुरुष,plus2,65.11,67.93,18.950000000000003,4.92,0.0,0.0,0.0,0.355324632,2.0,0.0,1,0.2482937926551836,1.0,2.991835451,14,0.042896334,0.398220966,0.355324632,0,0,0,1,1,0,0.445678153,1,1
2,16,1,16_1,P002,पदम नारायण चौधरी,पदम न र यण च धर_16_1,2079,74,पुरुष,masters,65.11,67.93,18.950000000000003,4.92,0.0,0.0,0.0,0.398220966,1.0,1.0,1,0.2474789579535874,2.0,2.991835451,14,0.042896334,0.398220966,0.355324632,0,0,0,1,1,1,0.414168154,2,0
2,16,1,16_1,P007,युगल किशोर साह,य गल क श र स ह_16_1,2079,42,पुरुष,bachelors,65.11,67.93,18.950000000000003,4.92,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.991835451,14,0.042896334,0.398220966,0.355324632,0,1,0,1,0,0,0.103606329,3,0
2,16,1,16_1,P000,सरिता गिरी,सर त ग र_16_1,2079,60,महिला,masters,65.11,67.93,18.950000000000003,4.92,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.991835451,14,0.042896334,0.398220966,0.355324632,1,0,0,0,0,0,0.007593864,4,0
2,16,1,16_1,P005,दिनेश कुमार महतो,द न श क म र महत_16_1,2079,32,पुरुष,plus2,65.11,67.93,18.950000000000003,4.92,0.0,0.0,0.0,0.0,0.0,0.0,0,0.005986444541785,8.0,2.991835451,14,0.042896334,0.398220966,0.355324632,0,0,0,1,1,0,0.005733216,5,0
2,16,1,16_1,P004,राम कुमार यादव,र म क म र य दव_16_1,2079,41,पुरुष,plus2,65.11,67.93,18.950000000000003,4.92,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.991835451,14,0.042896334,0.398220966,0.355324632,0,1,1,1,0,0,0.004598675,6,0
2,16,1,16_1,P088,मनोज पासमान,मन ज प सम न_16_1,2079,45,पुरुष,see_slc,65.11,67.93,18.950000000000003,4.92,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.991835451,14,0.042896334,0.398220966,0.355324632,0,0,0,0,0,0,0.003872568,7,0
2,16,1,16_1,P093,सुरेश कुमार कामैत,स र श क म र क म त_16_1,2079,28,पुरुष,bachelors,65.11,67.93,18.950000000000003,4.92,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.991835451,14,0.042896334,0.398220966,0.355324632,0,0,0,0,0,0,0.002541373,8,0
2,16,1,16_1,P061,हरि राम दास,हर र म द स_16_1,2079,75,पुरुष,unknown,65.11,67.93,18.950000000000003,4.92,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.991835451,14,0.042896334,0.398220966,0.355324632,0,0,0,0,0,0,0.002148065,9,0
2,16,1,16_1,P041,रीता देवी साह,र त द व स ह_16_1,2079,43,महिला,below_slc,65.11,67.93,18.950000000000003,4.92,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.991835451,14,0.042896334,0.398220966,0.355324632,0,0,0,0,0,0,0.001981666,10,0
2,16,1,16_1,P048,ललीता कुमारी साह,लल त क म र स ह_16_1,2079,34,महिला,see_slc,65.11,67.93,18.950000000000003,4.92,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.991835451,14,0.042896334,0.398220966,0.355324632,0,0,0,0,0,0,0.001845521,11,0
2,16,1,16_1,P011,सिरीया पासमान,स र य प सम न_16_1,2079,53,पुरुष,below_slc,65.11,67.93,18.950000000000003,4.92,0.0,0.0,0.0,0.001612769,7.0,0.0,1,0.0013753279356421,18.0,2.991835451,14,0.042896334,0.398220966,0.355324632,0,0,0,0,0,0,0.001421959,12,0
2,16,1,16_1,P000,अशोक कुमार थपलिया,अश क क म र थपल य_16_1,2079,58,पुरुष,see_slc,65.11,67.93,18.950000000000003,4.92,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.991835451,14,0.042896334,0.398220966,0.355324632,1,0,0,0,0,0,0.00092276,13,0
2,16,1,16_1,P000,ओम सिंह,ओम स ह_16_1,2079,26,पुरुष,bachelors,65.11,67.93,18.950000000000003,4.92,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.991835451,14,0.042896334,0.398220966,0.355324632,1,0,0,0,0,0,0.000877379,14,0
2,16,1,16_1,P000,बिद्यापती झा,ब द य पत झ_16_1,2079,41,पुरुष,see_slc,65.11,67.93,18.950000000000003,4.92,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.991835451,14,0.042896334,0.398220966,0.355324632,1,0,0,0,0,0,0.000680725,15,0
2,16,1,16_1,P034,जनक साह,जनक स ह_16_1,2079,54,पुरुष,below_slc,65.11,67.93,18.950000000000003,4.92,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0002307913316659,25.0,2.991835451,14,0.042896334,0.398220966,0.355324632,0,0,0,0,0,0,0.000574834,16,0
2,16,1,16_1,P000,राजेन्‍द्र प्रसाद यादव,र ज न द र प रस द य दव_16_1,2079,55,पुरुष,see_slc,65.11,67.93,18.950000000000003,4.92,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.991835451,14,0.042896334,0.398220966,0.355324632,1,0,0,0,0,0,0.000423562,17,0
2,16,1,16_1,P019,जीवछ प्रसाद यादव,ज वछ प रस द य दव_16_1,2079,52,पुरुष,plus2,65.11,67.93,18.950000000000003,4.92,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.991835451,14,0.042896334,0.398220966,0.355324632,0,0,0,0,0,0,0.000347926,18,0
2,16,1,16_1,P000,गोविन्द कुमार चौधरी,ग व न द क म र च धर_16_1,2079,43,पुरुष,see_slc,65.11,67.93,18.950000000000003,4.92,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.991835451,14,0.042896334,0.398220966,0.355324632,1,0,0,0,0,0,0.000347926,19,0
2,16,1,16_1,P000,राम ध्यान महतो,र म ध य न महत_16_1,2079,40,पुरुष,bachelors,65.11,67.93,18.950000000000003,4.92,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.991835451,14,0.042896334,0.398220966,0.355324632,1,0,0,0,0,0,0.000257163,20,0
2,16,1,16_1,P000,लव कुमार प्रधान,लव क म र प रध न_16_1,2079,34,पुरुष,plus2,65.11,67.93,18.950000000000003,4.92,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.991835451,14,0.042896334,0.398220966,0.355324632,1,0,0,0,0,0,0.000181527,21,0
2,16,1,16_1,P000,राम कुमार साह,र म क म र स ह_16_1,2079,50,पुरुष,see_slc,65.11,67.93,18.950000000000003,4.92,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.991835451,14,0.042896334,0.398220966,0.355324632,1,0,0,0,0,0,0.000105891,22,0
2,16,1,16_1,P000,पुस्पेन्द्र कुमार यादव,प स प न द र क म र य दव_16_1,2079,30,पुरुष,plus2,65.11,67.93,18.950000000000003,4.92,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.991835451,14,0.042896334,0.398220966,0.355324632,1,0,0,0,0,0,9.07633e-05,23,0
2,16,2,16_2,P006,राज किशोर यादव,र ज क श र य दव_16_2,2079,49,पुरुष,bachelors,65.11,67.93,18.950000000000003,4.92,0.0,0.0,0.0,0.304049888,2.0,0.0,1,0.2254077706028363,3.0,3.388085087,16,0.050874628,0.354924516,0.304049888,0,0,0,1,1,1,0.356776059,1,1
